x1,x2,x3,y
-1.411415948400183,0.3229973818005416,-0.5457517845436136,1
-0.9328936728914898,1.064983869922375,0.4234797563080206,0
0.4663121226266804,0.5137988341124766,0.4757099669882419,0
-0.4575077589228887,0.15159067119382616,0.4849680237201397,0
-1.6509656856954873,0.9903755945950408,-0.6102985131373209,0
-1.8242619334078087,0.7319511805056627,-1.1153143095363625,1
-0.7106032869074262,1.1606848028385286,1.2671316187134591,0
0.40567001212311415,-1.300236191738579,-0.8873955147761344,1
-0.9504803783913894,-0.2775592465107505,-0.41828539258715125,1
-0.5362127306169728,0.43559019974145013,2.0907426911093374,0
0.3582196056698668,-1.19820250250681,0.20110345659653234,1
1.3939871773260388,1.5047588867298831,-1.8920756561124914,0
-0.3898477425971983,-1.1227339853917366,-1.7540252783175132,1
-1.000668824951518,-0.7756086895263504,-1.6015027354719422,1
-0.9949517481557787,0.7275286500603423,-0.5171528890345011,0
-0.7856009828286016,-0.7102372707227752,-0.23983084325481802,1
-0.6706710305873924,-1.3876026345549648,-0.6273955203795093,1
-1.4058154431966052,1.3808612475097894,-1.0303201297291043,0
-0.4132984280235096,0.6002710169670764,0.002015128928373741,0
-0.5404770733600708,-0.5827989991673685,-1.4411798438968928,1
-0.25694892740510855,-2.3895289633218044,0.19856718626685707,1
-0.26587930203658877,-0.9825108580242408,0.6885535207317948,1
-1.0362757245724605,0.5244253705720182,-0.3448093849952762,0
-0.6664306509841672,1.3170220165293942,-1.4925620100400576,0
0.21392044253061573,-0.3307511830674396,-0.692877654428767,1
2.190642387257036,1.2389450079463422,1.355339854681416,0
-1.2592042857755414,-2.2116127817522235,-0.9254220069184977,1
-0.03548605173075158,-1.0615741052329737,1.177235290268403,1
-0.7565454012249752,-0.8464723568764985,-0.01144651555716003,1
-0.1954302361762486,-1.0546026180215808,-0.4618108568027126,1
1.2137092610767384,1.1380044796271573,0.5369482399100245,0
-0.5587108982744158,-0.507502323681721,0.43675656531745527,1
-1.8282811857821553,0.6910629278869711,-0.36599099425508963,1
0.6732615397453198,-0.6133324337634316,-1.855734300697577,1
0.0413738625988265,0.9226279208377195,0.641198640390979,0
-1.225457881366318,0.8224581982842964,0.5662413731796049,0
0.6273901642950414,-0.8900878823967484,0.1057816320876055,1
0.45830248476269325,-0.1347465595481773,1.718763558358714,0
-0.9618468739297277,0.7968144245450951,-1.000639008115548,0
-2.4468108873293044,0.24306916976220425,-0.43548606524089906,1
-0.07836380048299806,0.6970832148874464,-0.7153733729649328,0
-1.3824671464791376,0.007629653065800619,-0.3888646297527496,1
0.8586466827196562,-0.33409658065179937,1.0461366759170823,0
0.9758923332600704,-1.175602509878019,-1.1405461758025242,1
0.07732348717446932,0.38019145969514473,0.47000799190373366,0
0.35535604081641187,0.3443774051128336,-0.8479300390529072,0
-0.7904443892512535,-0.03429488513083864,0.8107441209055009,0
-0.45776607012470194,0.7038827401456288,-1.126753525059768,0
-0.5380114413771556,-1.0062473798802272,0.79102572041626,1
-0.7332126055169327,2.3214308022881047,-0.7783645035905247,0
-1.2595645982859998,2.6267144590672644,0.5925582958878238,0
1.0015045213471374,-0.5177440278937956,0.28746831857734445,0
1.9801072269026543,2.2663177667338053,0.6347139065909485,0
-0.46812064154579364,1.3006866077037873,1.9168867668431429,0
-1.3095309290198947,-0.32194165748446535,-0.28062155275472833,1
0.14764901268165379,0.15363445295638456,0.8673793619749074,0
-1.1533810258844979,0.03559130533013246,-0.2434763466294287,1
1.0750678278726875,1.017002890457961,0.04353842089613574,0
0.34867746210331685,-0.03126514541743741,-0.13891777617333723,0
-0.42254502983043496,1.6772333200333112,-0.31289360683169115,0
-1.2318198496828927,1.346597425393618,-1.3353755772888838,0
-0.1258929367734374,0.25266056922941976,-0.12964722624637545,0
0.6176105546075428,0.35538516287868377,1.59383235086405,0
0.5392006833131412,-0.8484085524572632,0.5275132095604993,1
-0.8580010127183357,1.2712851535881275,-0.525284189278613,0
0.3762262631887096,-0.6461148666468963,0.42351615644010304,1
0.8974993077506029,0.3441555892813314,1.186715012009711,0
0.028565831424020683,0.6444969491887861,1.4175240407855718,0
-0.628061388596287,0.3241924160977193,1.7631422047613075,0
0.9880894795902544,0.11004712385618327,-0.5975832227500378,0
0.4435071249597514,-0.026263215032319966,-1.404404859659237,1
0.9725709278116994,0.49790990782858713,-0.9086664934187876,0
-0.23418297510284536,-0.7935179723598299,1.3609318280861398,1
1.278424462103267,-1.3914461632637147,-0.8398004181580604,1
-0.07856120048952304,0.1351152181486089,0.6494225129546756,0
0.5176016301981834,0.9404770915403072,0.025112103346360985,0
1.6732445248829706,0.15675465609416384,1.63435806325741,0
-0.6721377091070864,-0.050263703492388866,0.11507343150325614,1
-1.9920699571593483,0.5082406421188642,0.4743135475135986,1
0.4989486143401516,-2.4864912362709273,1.4413933059187864,1
0.646379020741138,0.13921063959096336,0.45545934173186037,0
0.09407351711192677,1.0332453360751694,1.893722128324532,0
-1.117970016664977,-0.0017495783231742685,1.1352663349328151,0
-1.194963849104512,0.9991837225736501,-0.026074855544457372,0
-0.8648070231992563,0.9118919953595945,-0.7551398808894674,0
-0.20967249215012176,0.5811274225733115,-0.6643081727696959,0
0.4185162486753945,-1.251376806867208,0.5092386260663568,1
0.20599743922436242,-0.4680230443629825,0.4687849568587097,1
0.9167478086547484,0.7846530233815251,0.9519772778495169,0
-0.35913743170275997,-0.3413627000676757,-0.27474265585103624,1
1.36195169333645,-0.685650935533979,-0.25539762645795633,1
-1.043267621043011,0.442307986201482,-0.15711104435296452,0
0.8212593042470457,-1.5690641836152404,1.4043071976595594,1
0.9709513308478854,-0.9421547749558921,-0.9150466197375835,1
-1.1326643665433989,-0.03666607751184843,-0.7939165705146625,1
0.31820621100003027,-0.8746583121228036,-0.07191070682841655,1
0.19592025410804964,0.10326328204727407,0.23491209826624262,0
1.1624886245519561,-0.9378339625150865,1.300535614104337,0
-0.5029376492506962,0.774633443585138,0.3965073062254098,0
-0.18879884147873296,-0.3649799054716244,-1.7548120393879634,1
-0.37029844835746684,-0.7961147341579172,1.053376378145056,1
-1.4761614356005341,0.1310645073534155,0.24734773826394638,1
0.394953273462429,-0.5278642785795143,-0.16873183117816112,1
-1.5607257567954462,0.33595170591253976,0.03468982792292294,1
-0.5247937100721755,0.2505496750837566,0.06024892112776037,0
1.6990985752040086,0.052560780194453226,0.574950182649371,0
0.6960460151239828,0.35737297736110823,-1.5031247154423346,0
0.05314615758484279,-1.4446941117614385,1.7493748420721085,1
-1.8001219222080387,0.38819573826859743,-0.28975527280224234,1
1.144784918636943,0.7855853539891021,0.4213617649167654,0
-0.7495858665961818,-0.06669143164967235,1.710188106788065,0
0.9943197062644885,0.4015122192416651,0.10992119333266417,0
-0.42563613417458784,-0.34087461058082147,1.911975648809121,0
1.114780301118008,0.866534303364442,-2.159627906569777,0
0.8889828037070812,0.0507359595926754,-0.3081092897135673,0
0.7339507846447108,1.0879558758032555,0.34257563573419875,0
1.5313168489051439,-0.006846256491360908,-0.8532775253802696,0
-0.5363833864533688,-1.232710284156738,-0.1671717206297601,1
1.2955611033261032,-0.7104541589372343,1.1467179973276007,0
1.7192406908894817,0.44868862339550464,0.16283619557767384,0
0.23329088411209334,0.938758100735937,-1.235782927451709,0
1.723284748187168,1.5561808527110397,1.1896781090704838,0
0.2952536344653488,0.09361995428788578,-1.5730077268841818,1
-0.79483826653106,0.24809822634412929,0.09384010665543702,0
-0.5321062709198199,0.26992451605259615,-0.20023576510083238,0
-0.1870176608576998,-0.1530027762386782,1.394464870841036,0
0.7121675577002516,-0.24604393830243243,-0.5804404906831631,1
-0.9219078325822394,-0.9189108214182167,1.7599482439354024,1
0.08151830763263589,0.7164512992497915,-0.7624532840498329,0
-1.3479308893446267,0.31876554909148447,-0.4461875045974689,1
0.21865034601809433,-0.9965401374121313,-0.3690840211243546,1
0.8568679611468955,1.9801394656782467,0.9187400440146529,0
1.729843510234881,0.7714991700852182,-0.31446078814093925,0
0.9154300271199879,0.9708291215296431,-0.5750306607693565,0
0.23184326045981138,-0.3614140982612764,0.1458573071504957,1
-0.9193192894900198,1.0639347663227543,0.6483626782818033,0
0.10437611252676263,0.4868738105137452,-0.30991371281279395,0
-0.5990887260273039,-0.5911724114563454,0.7531411403622618,1
0.38376046061010816,2.128547259865933,1.0082254573627063,0
-0.38033323857888257,-0.5720061007538737,-0.8026748344010284,1
